Eclust,W1Cclust,W2Cclust,Xclust,Yclust,ERclust,ptisoR4,ptisoR4HCAL,totalptR4,y
37.942074,1.1015608,0.67309034,-5.693414,43.31762,0.29232696,12.451426,10.387915,22.839340999999997,0
948.5886,0.6338758,0.5127966,3.401345,5.629699,0.92946815,2.3492503,7.036672,9.3859223,0
442.24106,0.6180248,0.5498738,-1.87046,5.6203976,0.38406137,0.23219101,1.726013,1.95820401,0
218.7334,0.8071471,0.5978275,2.348204,-10.116114,0.16638719,3.1940262,3.474953,6.668979200000001,1
57.83238,0.7523555,0.62495863,5.2502637,25.19241,0.17884974,14.280664,1.612088,15.892752,0
104.12766,1.0865408,0.64323044,-15.5896015,-0.41983733,0.0,0.5822196,0.85515153,1.4373711299999998,1
136.43231,0.7019549,0.5710619,28.491722,-5.444818,0.0,0.0,0.40837628,0.40837628,1
33.227013,0.7233136,0.13579741,-2.846851,46.114693,0.23847091,5.707778,9.809704,15.517482000000001,1
172.79778,0.84712034,0.56171787,-5.4729342,-7.592374,0.20590515,5.6884336,0.7879857,6.4764193,0
130.35675,0.90826774,0.6406168,14.703278,11.331172,0.12095812,2.7238982,1.9904126,4.7143108,0
1528.3848,0.63907534,0.56873,1.756383,6.7718563,0.3736058,0.0,0.75026,0.75026,1
167.2256,0.76466644,0.5982025,-6.8140545,-29.42924,0.33977482,22.730518,11.259258,33.989776,0
79.04839,0.58412355,0.47736257,45.897045,6.566237,0.10716667,0.38335422,1.6630135,2.04636772,0
74.0014,0.9412743,0.6206837,32.18057,-30.989914,0.06750168,26.565033,7.731094,34.296127,1
300.87497,0.5996432,0.3733467,5.692264,5.6216826,0.25322792,6.314031,0.734684,7.048715,1
56.433033,0.7993293,0.6092186,30.507933,-0.74336535,0.1355682,2.8126702,9.864981,12.6776512,0
146.08784,0.69397485,0.5757936,-6.893327,-9.3792095,0.16822575,0.0,0.16625024,0.16625024,1
36.719276,0.7793897,0.5800457,17.784883,-35.54722,0.22110294,0.0,0.5015404,0.5015404,1
227.31276,0.6426289,0.5381467,11.163106,-12.192915,0.16101336,0.0,0.16466442,0.16466442,1
269.45584,0.6231878,0.53946793,3.295189,-5.3141813,0.19325282,1.8933053,0.61640656,2.50971186,0
142.79828,0.87587565,0.62077457,-6.9063826,9.632587,0.17797227,1.0494949,2.50199,3.5514849,1
216.3205,0.9120177,0.6830234,2.6152942,8.956984,0.28741303,0.4554853,0.694013,1.1494982999999999,1
59.220787,0.883556,0.56846434,22.377562,8.638162,0.069749855,0.6200913,3.308098,3.9281893,0
280.51526,1.0050584,0.47503906,27.65291,-17.091646,0.16246627,7.155807,2.11355,9.269357,0
140.75404,0.71483755,0.6243276,-10.19799,-3.1539218,0.14390832,0.016241245,1.6960031,1.712244345,1
57.69695,0.98408455,0.6587858,-2.2515836,-45.918953,0.0,15.748512,5.36275,21.111262,0
98.89715,0.32479227,0.19736354,11.877231,12.482496,0.22499382,1.8972993,5.274276,7.171575300000001,0
170.77296,0.6645355,0.5893629,7.525078,11.174422,0.16294524,3.8193836,2.9642289,6.7836125,0
76.133804,0.8731492,0.5348942,7.43482,-40.23507,0.06350243,0.0,9.055142,9.055142,0
209.99747,0.99712765,0.6609613,6.971874,7.1811886,0.0,3.1798599,3.312132,6.4919919,0
525.6428,0.7347902,0.5995468,-12.488612,-19.012892,0.26820248,20.272526,14.374735,34.647261,0
235.36107,1.3691034,0.5819659,-7.440002,-18.290367,0.23530328,8.298941,9.841456,18.140397,1
119.58772,0.9162835,0.5827593,13.063111,1.5533811,0.16610633,0.0,0.12221432,0.12221432,1
90.55339,1.2867644,0.65329367,9.505595,12.743863,0.33001325,0.0,10.040057,10.040057,1
45.741707,1.0455915,0.6483594,-33.611668,31.467838,0.12230164,3.6285634,3.9746284,7.603191799999999,1
97.270004,0.6418982,0.54558885,-21.98023,-2.9681711,0.12419009,3.1622994,2.4508774,5.6131768,0
74.1533,0.8341587,0.6165712,-21.391422,-1.71298,0.12855448,0.31212863,1.0117441,1.3238727300000002,0
300.45206,1.1962066,0.6625732,-7.733683,-11.059271,0.0,16.761353,3.3262558,20.087608799999998,0
61.002563,0.787016,0.61625874,25.688034,-34.723366,0.18463476,33.190742,3.3250766,36.5158186,0
258.6949,1.4725397,0.7969276,9.598713,-0.05760398,0.21321951,2.4689567,4.437119,6.906075700000001,0
89.87935,1.1209712,0.6883671,-5.6552987,18.134531,0.20100132,3.4726584,1.4060422,4.8787006,0
159.78844,0.9465492,0.3169417,17.845873,-6.9438906,0.16905472,4.1586723,4.2207823,8.379454599999999,1
156.55144,1.1595353,0.7556039,2.2244434,15.082878,0.1644559,8.401691,6.963513,15.365203999999999,1
305.18222,0.7068722,0.51382464,-3.9161491,5.733991,0.21814238,0.0,0.08812152,0.08812152,1
40.473522,0.7864074,0.6186012,-41.181522,-6.1301303,0.093004145,3.085605,3.4223545,6.5079595,1
117.848206,0.96948314,0.5497862,-22.79301,-6.2991858,0.15519752,14.3523855,0.7209042,15.0732897,1
69.21825,0.6976853,0.46976596,19.384846,-23.950367,0.7835388,1.2996622,0.83414876,2.13381096,0
68.69272,0.52131677,0.3146349,-25.113573,1.219787,0.15320195,6.7331305,2.4952238,9.2283543,0
80.00631,0.9851728,0.4417486,-11.193661,-16.393702,0.16162916,6.657587,0.44685438,7.104441380000001,1
71.87624,0.69003683,0.5319446,-19.89738,-10.454136,0.0,0.2950563,0.4087254,0.7037817,0
109.75511,1.3705044,0.7745579,12.943448,2.4045143,0.0,8.745901,0.31067187,9.05657287,1
138.16455,0.783325,0.6575842,-9.899735,11.127848,0.3139051,20.635439,4.55046,25.185899000000003,0
51.259563,1.020047,0.6902364,33.87471,-27.288382,0.13903053,16.064901,15.881297,31.946198,1
123.69943,0.9450889,0.6426151,-10.52282,11.442247,0.10630367,5.6436367,2.5477562,8.1913929,0
53.37827,0.8811953,0.66622466,25.422613,-11.5913515,0.06354297,9.594245,1.8360846,11.4303296,0
184.66078,0.67398596,0.5798604,-7.9778533,6.955898,0.09658728,1.3482362,0.27608734,1.6243235400000002,1
63.84501,0.59512055,0.41717753,-19.281906,27.117662,0.15894522,4.429108,0.25552607,4.68463407,1
136.21724,0.7988812,0.4988019,27.172081,6.055791,0.22000952,0.0,0.66864467,0.66864467,1
505.46405,0.6360691,0.5589539,1.7419145,-12.353504,0.45175153,2.0464988,0.61260366,2.65910246,1
41.972416,0.7660011,0.5432494,39.604626,17.4061,0.17131506,11.768626,18.550722,30.319347999999998,1
312.0135,0.67958987,0.51241106,-5.7261014,-6.2597957,0.31908777,11.165228,0.6437573,11.808985300000002,0
198.29788,0.6321813,0.5802708,-6.214941,7.5088387,0.22374687,7.9379992,0.6290216,8.5670208,0
123.86364,0.9410387,0.56094617,-18.267344,3.713555,0.17578253,25.621933,2.3867064,28.0086394,0
57.629284,0.92414236,0.7090165,32.69947,24.493595,0.3728716,21.552921,21.029522,42.582443,0
40.344833,0.77347594,0.58992916,-2.5501308,-44.075047,0.0603896,21.78841,2.6987884,24.4871984,0
93.448814,0.6304151,0.5575776,-12.845351,21.23969,0.27215987,16.750757,5.8980412,22.6487982,1
182.08437,0.74736726,0.5962217,-2.7774196,11.675432,0.13422345,2.4808903,1.6896416,4.1705319,0
100.1443,0.650917,0.54594374,7.1328897,39.8512,0.21250714,30.954844,4.6003523,35.5551963,1
86.15212,0.7424965,0.6237732,16.625736,-1.8792548,0.28474224,33.231125,20.551676,53.782801,1
40.06725,0.7975783,0.5143339,-40.547565,5.3842244,0.06737253,0.32545966,12.201813,12.52727266,1
85.35728,0.76430565,0.54334944,-5.437244,-19.275513,0.34337085,0.81621355,0.88635665,1.7025701999999998,1
200.40355,0.7196486,0.5633382,-1.18343,8.714515,0.21152844,0.31289986,1.4611129,1.77401276,1
153.76196,0.72882456,0.56130856,15.123676,-27.716576,0.14013726,0.0791866,1.0618544,1.141041,1
171.08754,0.68110836,0.5764918,24.012825,16.978668,0.21538675,0.0,0.90864754,0.90864754,1
100.32708,0.6986913,0.6184496,-14.032083,-12.31809,0.114056006,0.2499518,2.9852853,3.2352371,0
75.504654,0.72198665,0.6017959,15.590604,-37.770473,0.11132194,1.8583543,3.5723093,5.4306636,0
323.54578,0.59956473,0.35837552,-2.5201585,-12.846782,0.2910218,3.444826,0.8671826,4.3120086,1
53.689617,0.72764975,0.5678577,23.136839,-16.478407,0.12641641,0.44345525,0.26594314,0.70939839,1
229.84389,0.39521468,0.29467908,-3.5215096,-11.113535,0.0,14.58853,2.379404,16.967934,0
203.08237,0.80467445,0.5779953,-5.242917,-10.982347,0.26525626,12.442897,0.39233744,12.83523444,0
353.5152,0.6966826,0.52938336,-14.089039,-14.888287,0.26364288,22.053612,1.9113306,23.9649426,0
81.41626,0.9896426,0.70406157,8.632786,-34.476982,0.11986034,1.4460547,1.8882604,3.3343151,1
196.88614,0.8077384,0.53921556,-1.4717358,-11.641497,0.26204082,14.152117,7.7100177,21.8621347,1
225.20905,1.432029,0.7393581,-13.145994,-26.035988,0.17704442,40.266758,14.785467,55.05222500000001,0
35.20608,1.1924305,0.5794277,38.784935,-14.577574,0.057635173,5.293499,3.4081314,8.701630399999999,0
196.70786,0.7246656,0.5717207,32.485546,12.124285,0.15395302,2.4846692,2.9141312,5.3988004,1
125.9816,0.67036045,0.6054743,21.049019,34.719524,0.12527072,0.05687469,0.8691015,0.92597619,1
65.90036,0.8130968,0.5229892,-16.035769,-15.386098,0.29301792,0.34373587,7.823239,8.16697487,0
89.98695,0.72793996,0.5740843,17.178051,10.060602,0.0937437,8.71035,18.43241,27.142760000000003,0
44.11682,1.2012787,0.8085923,5.595622,-38.198387,0.1513308,26.50174,2.5926883,29.0944283,0
126.41251,0.6237658,0.5538451,-17.348015,-35.324543,0.23737417,30.409979,9.357022,39.767001,0
40.296955,1.4918544,0.5779889,-39.488354,22.015472,0.5787854,1.4608959,4.2436233,5.7045192,1
48.615955,0.92639625,0.50617075,35.704178,9.086398,0.0,8.075263,5.411525,13.486788,1
58.49742,0.7350008,0.598578,24.244947,-9.196489,0.10608847,10.470561,1.0132997,11.4838607,1
57.768787,1.0610116,0.67065704,-12.396482,23.996075,0.36221296,37.96664,32.892998,70.85963799999999,1
85.9409,0.74323124,0.5154154,7.613495,14.777144,0.16716754,2.144524,1.422266,3.56679,1
69.34889,0.891449,0.52436054,-30.947332,29.77492,0.07023882,2.7429008,2.1692057,4.9121065,0
38.741405,0.96447194,0.66249126,16.945827,-36.91862,0.0,23.476292,13.067119,36.543411,0
209.18884,0.6719534,0.5831601,4.8194947,-7.0771623,0.27944154,0.0,1.3561918,1.3561918,1
129.01727,1.0662731,0.60328203,-6.7467265,-12.333616,0.1338196,0.63783133,6.9179025,7.55573383,1
320.0505,0.6478614,0.56967944,12.52439,-15.88687,0.18374625,2.0026817,6.491398,8.4940797,0
309.95956,0.66955847,0.5645387,-7.4023476,-2.7963307,0.35885748,2.1682818,0.7096947,2.8779765,0
64.32376,1.1206615,0.60512984,30.03746,-2.3717594,0.7148155,20.928192,15.421068,36.34926,1
96.8796,0.91543263,0.6262825,15.356257,-19.83614,0.0,24.903763,8.254394,33.158157,1
33.766594,1.0703348,0.784126,-16.09664,40.104282,0.29671824,1.0155954,10.326243,11.3418384,1
125.269,0.59759057,0.54760826,1.996936,-27.484535,0.31805474,27.356133,2.1745775,29.530710499999998,1
111.079765,0.74075884,0.564961,-5.196758,-12.072621,0.2044951,0.0,0.6766967,0.6766967,1
114.67798,2.103343,0.65077806,-16.14911,-0.94178015,0.3819018,1.0815157,0.25682354,1.33833924,0
54.032112,0.8413761,0.58206487,28.580505,-6.514787,0.12464559,3.0418644,8.222595,11.2644594,0
82.99556,1.035994,0.5069042,5.9416623,26.539913,0.0,15.469381,0.46293652,15.93231752,0
40.447536,1.137815,0.7179465,-28.293985,23.85468,0.19013748,0.9401561,0.07204229,1.01219839,1
1191.5658,0.6056148,0.5569226,1.2681437,-9.052588,0.3685017,0.0,0.81556165,0.81556165,1
96.38636,1.6573923,0.5434022,17.202328,-8.460761,0.15697533,1.0911562,5.4154596,6.5066158000000005,0
49.729923,1.0322744,0.69876844,10.057332,35.354836,0.21822986,23.766891,24.923143,48.690034,0
283.47754,0.6165063,0.5585792,2.0303211,16.67074,0.22852795,0.0,2.2384005,2.2384005,1
369.9056,0.6259749,0.5835334,-1.3914497,-9.741036,0.18453684,0.0,1.4287422,1.4287422,0
102.97666,0.7176128,0.6000637,10.076019,-11.364466,0.107516654,0.5016022,1.4117832,1.9133854,0
39.551353,0.6716022,0.5445756,-39.46155,9.668979,0.0,7.4108677,0.105225965,7.516093665,1
107.20241,0.8710492,0.56084347,10.025266,-28.490545,0.13682418,1.6164372,7.8945765,9.5110137,0
380.17303,0.8068739,0.72398174,9.536773,16.579044,0.4213482,0.0,0.7412549,0.7412549,1
109.399506,1.2709975,0.6261144,-13.5862465,-18.363117,0.0,5.615632,12.808386,18.424018,0
82.55954,0.84491366,0.68367267,-9.789357,-15.891138,0.44214618,26.792156,6.088144,32.8803,0
291.4474,0.6516925,0.5326027,-16.087248,3.489863,0.14186986,6.7430773,3.1705446,9.9136219,0
167.61507,0.83232045,0.6332007,25.13404,14.249222,2.3642273,0.040656302,4.022976,4.063632302,1
131.66518,0.6679531,0.5922757,6.093532,-26.787495,0.12839076,0.0,0.22246835,0.22246835,1
67.437935,0.67062443,0.5646678,-19.022223,-17.334585,0.21286692,15.157409,0.80954707,15.96695607,0
444.72617,0.65421873,0.5787851,8.352983,25.373755,0.16709352,2.8753781,23.513464,26.388842099999998,0
304.76315,0.62453073,0.55357105,-10.724017,-2.5031989,0.0,1.2528197,0.8169833,2.0698030000000003,1
210.49043,0.7362246,0.56317186,13.014936,1.1913339,0.13701284,18.015665,2.8013153,20.816980299999997,0
81.70678,1.4943572,0.77536124,-13.785988,14.895576,0.22650671,2.3563948,3.125049,5.4814438,0
259.87067,1.114735,0.57474786,10.827591,1.7903007,0.19308777,11.841923,1.8098023,13.651725299999999,0
58.976955,0.7095324,0.54679763,-24.701479,-15.062965,0.11370098,0.0,0.8496908,0.8496908,1
116.325035,1.8282391,0.6306866,-1.1581926,-12.351546,0.07886673,1.058263,0.66681707,1.72508007,0
282.18262,0.7219673,0.5918454,8.679913,-10.28236,0.1491915,0.0,0.2711234,0.2711234,1
261.60306,0.75788,0.5617977,8.297103,1.1166154,0.26720738,8.671773,0.52385473,9.19562773,0
138.61708,0.5953217,0.5451471,-11.629353,-1.105209,0.20236526,0.0,0.14973854,0.14973854,1
47.55752,0.8611696,0.5902149,-32.872936,-22.134432,0.12445601,5.2301455,0.25823078,5.48837628,1
45.677437,1.2572824,0.72403085,33.551594,-7.067215,0.18329386,1.4095504,7.6969757,9.1065261,0
140.64551,0.6432324,0.5551326,-25.282936,21.076012,0.23038985,0.0,0.2534927,0.2534927,1
47.81262,1.3594484,0.64533234,17.815159,23.820625,0.029008843,1.7772928,2.2695673,4.0468601,0
38.510757,0.8568873,0.5278178,16.874546,43.209267,0.21402766,6.5819726,0.17839427,6.76036687,1
95.19817,1.1067697,0.60624254,7.5182304,-15.675372,0.21610911,4.993304,1.8202062,6.8135102000000005,1
287.42465,1.0750772,0.54857016,-14.821695,-6.0764017,0.0,2.2263434,0.43433633,2.66067973,1
40.37029,0.7975428,0.62523973,-32.07243,-25.15292,0.12326297,3.3432293,0.032495555,3.375724855,1
64.974625,0.89705503,0.6567002,12.8018,-27.999546,0.1778346,31.47391,4.0357995,35.5097095,0
121.320335,1.0801708,0.5651314,13.11278,-15.780755,0.10027971,14.517979,4.4516425,18.969621500000002,0
148.3603,0.6877106,0.59768677,-1.7588183,-18.863567,0.24332292,37.773106,15.52321,53.296316,1
205.52176,0.9103325,0.5534605,-8.610823,-11.876418,0.0,5.654111,0.38794228,6.04205328,1
82.03578,1.047294,0.7179465,-21.056816,3.711694,0.17313802,46.603287,16.980381,63.583668,1
85.31392,1.1199502,0.6404358,-7.3326526,-25.590343,0.18091105,0.4914302,0.75528896,1.24671916,0
162.62514,1.0595262,0.6909307,19.530403,-0.46410084,0.2595664,6.149766,2.8911467,9.0409127,0
108.895905,1.2356312,0.48641545,3.6725194,36.42232,0.0,42.11902,4.304138,46.423158,0
35.05358,0.9502315,0.64712906,27.327879,35.87661,0.041340828,0.38458416,0.56931573,0.95389989,0
159.94547,0.7234847,0.5621985,7.2307243,5.848788,0.0,15.823759,2.3187056,18.1424646,1
187.30666,0.31656665,0.14881349,-1.1959144,8.699832,0.21220624,0.0,6.3955507,6.3955507,0
44.940945,0.77248114,0.5766116,-13.326618,-29.418734,0.3848446,15.592755,7.9354663,23.5282213,0
55.873623,1.3293043,0.8441086,22.279266,27.4412,2.9396539,22.33144,17.147692,39.479132,1
537.778,0.60100067,0.54690605,-4.0891666,6.6625896,0.44669867,0.0,0.18517837,0.18517837,1
66.267334,1.0546999,0.55934024,23.846004,-6.6408367,0.20982546,21.943867,4.8429537,26.7868207,1
70.619095,0.71967614,0.61921185,-7.1285458,-25.037292,0.21055627,35.68403,2.6275072,38.311537200000004,0
183.13116,0.59232754,0.50404984,26.829786,25.05029,0.5487709,0.0,0.8661922,0.8661922,1
69.01609,0.8103503,0.5827326,-28.286608,30.5148,0.20845187,0.6985011,0.75082105,1.44932215,1
91.38695,0.9406102,0.5582605,-19.256392,2.5161774,0.17252055,0.86603284,3.777626,4.6436588400000005,1
76.16744,0.7686977,0.61516505,-21.922419,23.640697,0.66467166,7.705133,1.8943045,9.5994375,1
51.196968,1.0699764,0.62024605,12.362193,-38.902245,0.12553924,28.711866,9.9392185,38.6510845,1
212.63293,0.7055935,0.58689356,-2.7939146,8.878503,0.18183893,0.88184583,0.36819604,1.25004187,1
163.64833,1.3246914,0.5906982,-11.286882,38.94706,0.12967758,3.479425,0.75058,4.230005,0
153.13873,0.9177911,0.6413265,-5.014675,7.9497175,0.112701714,0.372966,0.21501358,0.5879795800000001,0
114.67201,0.91263354,0.6126113,22.02085,-9.586317,0.24598818,28.481329,0.9359139,29.417242899999998,0
45.009792,1.1650504,0.7142799,35.498478,17.348003,0.11651865,0.27933303,2.9981828,3.27751583,0
189.22357,0.68826085,0.6021438,-2.9367642,-7.0724955,0.24387965,0.0,0.26947036,0.26947036,1
133.83278,1.2865874,0.618402,-4.355104,16.10144,0.17334406,8.1430025,0.2245503,8.3675528,0
64.35614,0.9576799,0.5590498,-13.439681,20.29379,0.09718488,0.15548898,1.2439877,1.3994766799999998,1
74.752045,1.117898,0.6781856,-34.70436,-16.972717,0.0,1.1619109,0.9499371,2.111848,0
70.94062,0.8735718,0.51118386,14.291873,-31.422142,0.15649267,5.945009,18.689451,24.634459999999997,0
326.7647,0.6534638,0.5594872,9.767691,-28.17357,0.0,4.1973295,2.9712336,7.1685631,1
75.55323,1.3477626,0.63075715,21.24038,0.9197404,0.2042295,2.0063298,1.9713852,3.977715,1
124.96281,1.0338072,0.62724113,3.2724786,-12.679201,0.15379517,3.0648403,0.44036397,3.50520427,1
45.132885,0.94235057,0.4673801,-43.658985,15.261437,0.0,11.228358,7.178984,18.407342,1
176.41763,0.7130035,0.4136634,1.7490209,18.392082,0.20940569,5.7218356,2.3266149,8.048450500000001,1
82.156555,1.0837594,0.5973597,17.262075,-11.925486,0.11275258,1.2223561,6.247668,7.4700241,1
298.21283,0.6467903,0.5888945,11.0502405,-9.651516,0.19633931,23.28783,7.0664477,30.3542777,0
151.58665,1.037497,0.61791974,-16.395493,-9.485612,0.269663,3.3075001,2.516722,5.8242221,0
131.74225,0.9938415,0.71711963,34.8761,25.502134,0.21773303,1.5800244,12.763778,14.343802400000001,1
76.81346,0.8420405,0.5482434,-21.553812,5.3299794,0.0,0.35273287,6.5942745,6.94700737,1
32.004757,1.7153295,0.9024451,-18.045622,-40.48321,0.0,13.757558,8.483215,22.240772999999997,1
159.68318,0.69080675,0.58673084,-5.821727,36.35909,0.13258246,5.942497,4.199603,10.1421,1
73.63404,1.014215,0.5410154,22.16288,-38.18537,0.0,1.7627336,10.332951,12.0956846,1
116.49813,1.0175478,0.70431846,-21.610888,-0.8482859,0.14579584,3.3527436,2.188222,5.5409656,1
617.4504,0.5978616,0.51643306,-6.172093,-0.9162945,0.4510656,9.086981,0.5427598,9.6297408,0
49.108116,0.8297672,0.6288818,-16.82731,-37.860462,0.1766204,6.287209,0.30079478,6.58800378,0
47.327682,0.84965235,0.6022589,8.611325,39.28748,0.0,0.1198847,0.64246297,0.7623476699999999,0
54.33239,0.7925324,0.6818565,6.0620856,-28.272053,0.15632577,25.753216,4.413464,30.16668,0
348.43228,0.8892614,0.5650978,-9.701316,6.54941,0.42355484,4.6361213,4.2694573,8.9055786,0
48.207985,0.7471898,0.62061167,37.490807,-9.4624,0.3638249,0.925831,3.4390244,4.3648554,1
36.681572,1.0454128,0.5710231,22.285767,-33.426365,0.11392305,0.5189692,11.622204,12.1411732,0
131.87994,0.8091256,0.55471134,-10.007875,-8.644803,0.2519728,15.311505,0.53167385,15.843178850000001,0
68.4459,1.0410942,0.6691244,-38.150875,14.779753,0.27187905,9.024587,13.400744,22.425331,1
327.57056,1.2674925,0.7909107,-4.815868,-9.8069105,0.2344117,28.419384,5.5653005,33.9846845,0
93.526024,0.9728258,0.4842308,1.9179084,19.559841,0.21242155,7.246081,16.256506,23.502587000000002,0
121.424706,1.3435508,0.37034404,4.777428,11.102679,0.0,2.8365355,4.1247306,6.9612661000000005,1
81.72932,0.97112554,0.59584296,3.8124335,-28.304075,0.17372695,38.20942,6.746244,44.955664,1
65.34884,0.7890225,0.5970122,11.704782,-18.392878,0.13788897,0.0,0.46307108,0.46307108,0
255.08943,1.0493299,0.5750296,10.558403,9.635289,0.15977694,15.529746,1.558228,17.087974,0
521.40643,0.63198876,0.5829638,-6.5569425,-2.0198107,0.46327555,0.0,0.39753377,0.39753377,1
132.31691,0.6383738,0.5269786,8.011236,-24.323711,0.17974588,0.35713866,0.7578918,1.11503046,1
51.22681,0.7655768,0.55258524,-22.751492,-26.026064,0.18566263,0.0,1.5906546,1.5906546,0
75.20145,0.7188713,0.61112106,29.079592,17.711369,0.14506218,6.8035026,0.5123005,7.3158031,1
101.90767,0.65401083,0.49655014,10.822786,23.662458,0.0,10.557781,2.7852492,13.343030200000001,0
88.18734,0.8625338,0.6123624,-12.156093,26.438164,0.27653196,6.136794,28.775946,34.91274,0
41.48972,0.8612685,0.76801366,42.538853,17.316858,0.07488365,9.112229,3.7767541,12.888983099999999,1
59.630543,0.8295355,0.6811741,-25.564606,-6.0817037,0.3967803,9.36227,3.5257514,12.8880214,0
210.24155,0.9544071,0.47890955,10.756394,6.0498238,0.36757052,1.0130293,2.3788326,3.3918619,1
306.3849,1.1295403,0.59892946,1.29331,8.611742,0.4085298,6.8056645,5.1572657,11.962930199999999,0
128.44159,1.0095102,0.61601144,-27.90604,0.9091017,0.28821635,13.071385,13.981055,27.052439999999997,1
285.9131,0.604258,0.5723638,-4.6192946,5.1254387,0.19623177,7.3857083,0.4091089,7.7948172,1
48.079643,1.1072615,0.8501121,-20.8272,-30.884396,0.0785169,2.3501785,1.8284171,4.1785956,0
95.742645,0.76204145,0.5723069,-19.88316,-15.392508,0.13763247,0.090931036,2.716585,2.807516036,0
76.75929,2.4276433,1.2289071,-1.4536192,-23.751873,0.33583522,3.219451,16.538942,19.758392999999998,1
103.89672,0.8637074,0.6267108,-18.398582,16.295937,0.17924969,17.650728,10.117562,27.76829,1
64.59603,1.7149106,0.56267023,27.447111,-10.55745,0.0,8.658771,4.8493924,13.5081634,0
36.828407,1.2188568,0.6454578,23.680744,-35.810966,0.0703612,0.3549526,2.3103704,2.665323,1
391.17477,0.9545918,0.6596938,-21.02207,8.709791,0.16794612,9.005064,0.5096448,9.514708800000001,0
153.94717,0.97935265,0.6478174,-16.48497,-26.931103,0.2511854,33.256657,7.8432302,41.0998872,1
485.93988,0.77837914,0.60313165,-12.821006,6.8119097,0.44920242,3.9595878,1.4710231,5.4306109,0
97.19446,1.687698,0.9005721,-6.3627954,-33.199917,0.51025003,32.631382,13.235506,45.866888,0
326.84525,0.76952606,0.5802356,-21.025734,8.4519615,0.1932615,1.7238016,3.8280056,5.5518072,1
219.39354,1.3641481,0.7584436,-8.56156,3.0791655,0.29979804,1.9141352,3.507113,5.4212482,1
162.26996,0.81492853,0.54956937,-18.534075,5.4931126,0.1054751,3.4311824,3.6746194,7.1058018,0
64.229996,0.8594246,0.7138636,36.00338,-16.298466,0.061099872,2.7173042,1.8342646,4.5515688,0
40.954784,0.76661,0.61979777,-25.780481,34.096603,0.0,16.192762,9.347167,25.539929,0
270.31992,1.0767004,0.6051087,-7.904307,1.0098513,0.0,1.9200529,6.2375064,8.157559299999999,0
254.44296,0.680158,0.5791716,3.0260315,-11.5522785,0.11666883,3.512568,1.2492887,4.7618567,0
36.730957,0.9854537,0.6127591,41.01802,15.505852,0.0,21.44691,7.7922626,29.2391726,0
123.00826,0.65116626,0.5979463,4.7398477,-15.789767,0.22854757,24.636795,3.7275822,28.3643772,1
61.716705,0.6301065,0.50646466,37.75508,-3.8709602,0.24389221,4.4977403,0.7182216,5.2159619,1
395.17532,0.819191,0.53714305,-1.300739,-6.834583,0.2087355,2.405954,1.1787443,3.5846983,1
95.96116,0.74840117,0.54008174,7.327439,13.057701,0.35576105,0.0,13.056971,13.056971,1
108.95913,0.7270436,0.5986362,3.0199542,-38.199203,0.14841354,0.0,1.3945662,1.3945662,1
198.81769,1.02192,0.6622813,-2.5196602,10.358974,0.0,1.1822342,1.2975633,2.4797975,1
246.92856,0.94044095,0.7992547,9.228138,13.031355,0.47368085,0.0,1.1773082,1.1773082,1
34.049587,0.8032539,0.535331,-28.32279,-31.2303,0.11466891,7.1344924,12.822422,19.9569144,1
50.366066,1.539002,0.58802676,-33.178272,10.512484,0.13498111,1.9228461,5.4404125,7.3632586,1
533.08624,1.1161431,0.8411189,1.8511686,6.38928,0.31917357,2.724699,1.2814046,4.0061036,0
94.20198,0.73366696,0.6256636,6.570027,-16.613493,0.19193825,1.066146,2.2917044,3.3578504000000002,0
69.60232,0.6736464,0.43235493,14.639289,14.464022,0.0,9.0076475,3.5681748,12.575822299999999,0
160.83177,0.9991184,0.586007,-25.56655,-10.095998,0.28002778,23.87709,14.758241,38.635331,0
146.02368,0.98385346,0.5520171,-8.058513,-7.0470476,0.14622128,1.1743419,0.7552617,1.9296036,1
59.51081,0.8064801,0.65401775,2.0459247,-29.121511,0.13292949,19.303072,13.070303,32.373374999999996,0
35.840565,1.0000467,0.60899425,39.496384,24.872595,0.0,25.538826,8.595431,34.134257,0
96.279854,0.5525411,0.4719928,8.965116,-17.432049,0.0,0.0,0.17602141,0.17602141,1
181.83234,0.67631024,0.511969,-4.867732,6.224531,0.25273502,0.0,0.27909303,0.27909303,0
494.05722,0.6362983,0.47178736,-4.783263,5.923678,0.23966718,0.0,0.13145955,0.13145955,1
205.09146,0.66660815,0.5498897,2.7258418,15.383919,0.12942065,0.15679319,4.921744,5.0785371900000005,0
148.42024,0.8585807,0.619127,-11.561823,8.127816,0.1795795,0.16374472,0.43715733,0.60090205,0
53.42536,0.76033425,0.63201773,34.631313,-22.189648,0.0,0.49106598,6.211335,6.70240098,1
182.18263,0.8272747,0.53720427,15.853176,-3.1630516,0.21293062,20.137049,0.7968246,20.933873600000002,1
177.28838,1.0177971,0.5777056,2.0609539,-7.9795156,0.14932811,0.0,0.32383224,0.32383224,0
115.3129,0.7213112,0.55949104,7.6478763,-33.548756,0.20548812,0.0,0.95921475,0.95921475,1
79.61829,0.8552914,0.75450593,18.977982,-28.77427,0.22405183,3.6063914,0.81470746,4.42109886,1
80.71725,0.96369594,0.562797,15.499531,-40.537975,0.0,9.310091,0.6428153,9.9529063,1
